sep=;



Timestamp;RMS velocitz spectrum ISO 10816 Y [mm/s];RMS acceleration Y [mg];RMS acceleration envelope Y [mg];RMS raw data with frequencz brands Y [mg];Kurtosis method Y [[1]];Peak to peak Y [mg];Crest factor Y [[1]];Analog raw input Y [mg];
2026 02 02 10:57:08:240;0,283;13;2;10,3302;7,3179;56,2897;5,449;27,3438;
2026 02 02 10:57:08:242;0,283;13;2;10,3302;7,3179;56,2897;5,449;15,625;
2026 02 02 10:57:08:244;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:246;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:248;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:250;0,283;13;2;10,3302;7,3179;56,2897;5,449;-3,9062;
2026 02 02 10:57:08:252;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:254;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:256;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:258;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:260;0,283;13;2;10,3302;7,3179;56,2897;5,449;23,4375;
2026 02 02 10:57:08:262;0,283;13;2;10,3302;7,3179;56,2897;5,449;15,625;
2026 02 02 10:57:08:264;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:266;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:268;0,283;13;2;10,3302;7,3179;56,2897;5,449;-3,9062;
2026 02 02 10:57:08:270;0,283;13;2;10,3302;7,3179;56,2897;5,449;-3,9062;
2026 02 02 10:57:08:272;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:274;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:276;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:278;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:280;0,283;13;2;10,3302;7,3179;56,2897;5,449;23,4375;
2026 02 02 10:57:08:282;0,283;13;2;10,3302;7,3179;56,2897;5,449;15,625;
2026 02 02 10:57:08:284;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:286;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:288;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:290;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:292;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:294;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:296;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:298;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:300;0,283;13;2;10,3302;7,3179;56,2897;5,449;23,4375;
2026 02 02 10:57:08:302;0,283;13;2;10,3302;7,3179;56,2897;5,449;15,625;
2026 02 02 10:57:08:304;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:306;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:308;0,283;13;2;10,3302;7,3179;56,2897;5,449;-3,9062;
2026 02 02 10:57:08:310;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:312;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:314;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:316;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:318;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:320;0,283;13;2;10,3302;7,3179;56,2897;5,449;27,3438;
2026 02 02 10:57:08:322;0,283;13;2;10,3302;7,3179;56,2897;5,449;15,625;
2026 02 02 10:57:08:324;0,283;13;2;10,3302;7,3179;56,2897;5,449;7,8125;
2026 02 02 10:57:08:326;0,283;13;2;10,3302;7,3179;56,2897;5,449;-11,7187;
2026 02 02 10:57:08:328;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:330;0,283;13;2;10,3302;7,3179;56,2897;5,449;-3,9062;
2026 02 02 10:57:08:332;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:334;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:336;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:338;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:340;0,283;13;2;10,3302;7,3179;56,2897;5,449;27,3438;
2026 02 02 10:57:08:342;0,283;13;2;10,3302;7,3179;56,2897;5,449;23,4375;
2026 02 02 10:57:08:344;0,283;13;2;10,3302;7,3179;56,2897;5,449;7,8125;
2026 02 02 10:57:08:346;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:348;0,283;13;2;10,3302;7,3179;56,2897;5,449;-3,9062;
2026 02 02 10:57:08:350;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:352;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:354;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:356;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:358;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:360;0,283;13;2;10,3302;7,3179;56,2897;5,449;27,3438;
2026 02 02 10:57:08:362;0,283;13;2;10,3302;7,3179;56,2897;5,449;23,4375;
2026 02 02 10:57:08:364;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:366;0,283;13;2;10,3302;7,3179;56,2897;5,449;-3,9062;
2026 02 02 10:57:08:368;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:370;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:372;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:374;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:376;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:378;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:380;0,283;13;2;10,3302;7,3179;56,2897;5,449;27,3438;
2026 02 02 10:57:08:382;0,283;13;2;10,3302;7,3179;56,2897;5,449;19,5313;
2026 02 02 10:57:08:384;0,283;13;2;10,3302;7,3179;56,2897;5,449;7,8125;
2026 02 02 10:57:08:386;0,283;13;2;10,3302;7,3179;56,2897;5,449;-3,9062;
2026 02 02 10:57:08:388;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:390;0,283;13;2;10,3302;7,3179;56,2897;5,449;-11,7187;
2026 02 02 10:57:08:392;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:394;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:396;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:398;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:400;0,283;13;2;10,3302;7,3179;56,2897;5,449;27,3438;
2026 02 02 10:57:08:402;0,283;13;2;10,3302;7,3179;56,2897;5,449;15,625;
2026 02 02 10:57:08:404;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:406;0,283;13;2;10,3302;7,3179;56,2897;5,449;-11,7187;
2026 02 02 10:57:08:408;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:410;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:412;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:414;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:416;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:418;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:420;0,283;13;2;10,3302;7,3179;56,2897;5,449;23,4375;
2026 02 02 10:57:08:422;0,283;13;2;10,3302;7,3179;56,2897;5,449;11,7188;
2026 02 02 10:57:08:424;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:426;0,283;13;2;10,3302;7,3179;56,2897;5,449;-11,7187;
2026 02 02 10:57:08:428;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:430;0,283;13;2;10,3302;7,3179;56,2897;5,449;-11,7187;
2026 02 02 10:57:08:432;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:434;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:436;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:438;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:440;0,283;13;2;10,3302;7,3179;56,2897;5,449;23,4375;
2026 02 02 10:57:08:442;0,283;13;2;10,3302;7,3179;56,2897;5,449;11,7188;
2026 02 02 10:57:08:444;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:446;0,283;13;2;10,3302;7,3179;56,2897;5,449;-11,7187;
2026 02 02 10:57:08:448;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:450;0,283;13;2;10,3302;7,3179;56,2897;5,449;-7,8125;
2026 02 02 10:57:08:452;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:454;0,283;13;2;10,3302;7,3179;56,2897;5,449;3,9063;
2026 02 02 10:57:08:456;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:458;0,283;13;2;10,3302;7,3179;56,2897;5,449;0;
2026 02 02 10:57:08:460;0,283;13;2;10,3302;7,3179;56,2897;5,449;27,3438;
2026 02 02 10:57:08:462;0,284;13;2;10,3302;7,6217;56,4575;5,4653;11,7188;
2026 02 02 10:57:08:464;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:466;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-7,8125;
2026 02 02 10:57:08:468;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-3,9062;
2026 02 02 10:57:08:470;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-11,7187;
2026 02 02 10:57:08:472;0,284;13;2;10,3302;7,6217;56,4575;5,4653;7,8125;
2026 02 02 10:57:08:474;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:476;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:478;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:480;0,284;13;2;10,3302;7,6217;56,4575;5,4653;27,3438;
2026 02 02 10:57:08:482;0,284;13;2;10,3302;7,6217;56,4575;5,4653;19,5313;
2026 02 02 10:57:08:484;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:486;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-11,7187;
2026 02 02 10:57:08:488;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-7,8125;
2026 02 02 10:57:08:490;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-3,9062;
2026 02 02 10:57:08:492;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:494;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:496;0,284;13;2;10,3302;7,6217;56,4575;5,4653;0;
2026 02 02 10:57:08:498;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:500;0,284;13;2;10,3302;7,6217;56,4575;5,4653;31,25;
2026 02 02 10:57:08:502;0,284;13;2;10,3302;7,6217;56,4575;5,4653;19,5313;
2026 02 02 10:57:08:504;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:506;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-11,7187;
2026 02 02 10:57:08:508;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-7,8125;
2026 02 02 10:57:08:510;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-11,7187;
2026 02 02 10:57:08:512;0,284;13;2;10,3302;7,6217;56,4575;5,4653;0;
2026 02 02 10:57:08:514;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:516;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:518;0,284;13;2;10,3302;7,6217;56,4575;5,4653;0;
2026 02 02 10:57:08:520;0,284;13;2;10,3302;7,6217;56,4575;5,4653;31,25;
2026 02 02 10:57:08:522;0,284;13;2;10,3302;7,6217;56,4575;5,4653;15,625;
2026 02 02 10:57:08:524;0,284;13;2;10,3302;7,6217;56,4575;5,4653;7,8125;
2026 02 02 10:57:08:526;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-11,7187;
2026 02 02 10:57:08:528;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-11,7187;
2026 02 02 10:57:08:530;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-7,8125;
2026 02 02 10:57:08:532;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:534;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:536;0,284;13;2;10,3302;7,6217;56,4575;5,4653;0;
2026 02 02 10:57:08:538;0,284;13;2;10,3302;7,6217;56,4575;5,4653;0;
2026 02 02 10:57:08:540;0,284;13;2;10,3302;7,6217;56,4575;5,4653;27,3438;
2026 02 02 10:57:08:542;0,284;13;2;10,3302;7,6217;56,4575;5,4653;15,625;
2026 02 02 10:57:08:544;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:546;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-7,8125;
2026 02 02 10:57:08:548;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-7,8125;
2026 02 02 10:57:08:550;0,284;13;2;10,3302;7,6217;56,4575;5,4653;-7,8125;
2026 02 02 10:57:08:552;0,284;13;2;10,3302;7,6217;56,4575;5,4653;0;
2026 02 02 10:57:08:554;0,284;13;2;10,3302;7,6217;56,4575;5,4653;0;
2026 02 02 10:57:08:556;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
2026 02 02 10:57:08:558;0,284;13;2;10,3302;7,6217;56,4575;5,4653;0;
2026 02 02 10:57:08:560;0,284;13;2;10,3302;7,6217;56,4575;5,4653;23,4375;
2026 02 02 10:57:08:562;0,284;13;2;10,3302;7,6217;56,4575;5,4653;15,625;
2026 02 02 10:57:08:564;0,284;13;2;10,3302;7,6217;56,4575;5,4653;3,9063;
