Timestamp,Distance of optic sensor 0 [mm],Distance of optic sensor 1 [mm],RMS velocity spectrum ISO 10816 X [mm/s],RMS acceleration X [mg],RMS acceleration envelope X [mg],RMS raw data with frequency brands X [mg],Kurtosis method X [[1]],Peak to peak X [mg],Crest factor X [[1]],Analog raw input X [mg]
2026 02 19 09:31:36:271,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:273,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:275,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:277,-3.9334,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:279,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:281,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:283,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:285,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:287,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:289,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:291,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:293,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:295,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:297,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:299,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:301,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:303,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:305,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:307,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:309,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:311,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:313,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:315,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:317,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:319,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:321,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:323,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:325,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:327,-3.9334,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:329,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:331,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:333,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:335,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:337,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:339,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:341,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:343,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:345,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:347,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:349,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:351,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:353,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:355,-3.9334,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:357,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:359,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:361,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:363,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:365,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:367,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:369,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:371,-3.9985,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:373,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:375,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:377,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:379,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:381,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:383,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:385,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:387,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:389,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:391,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:393,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:395,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:397,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:399,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:401,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:403,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:405,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:407,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:409,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:411,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:413,-3.9334,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:415,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:417,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:419,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:421,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:423,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:425,-3.9334,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:427,-3.9985,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:429,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:431,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:433,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:435,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:437,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:439,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:441,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:443,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:445,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:447,-3.9334,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:449,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:451,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:453,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:455,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:457,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:459,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:461,-3.9985,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:463,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:465,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:467,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:469,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:471,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:473,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:475,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:477,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:479,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:481,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:483,-3.9334,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:485,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:487,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:489,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:491,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:493,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:495,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:497,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:499,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:501,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:503,-3.9985,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:505,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:507,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:509,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:511,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:513,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:515,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:517,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:519,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:521,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:523,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:525,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:527,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:529,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:531,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:533,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:535,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:537,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:539,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:541,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:543,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:545,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:547,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:549,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:551,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:553,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:555,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:557,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:559,-3.9985,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:561,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:563,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:565,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:567,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:569,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:571,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:573,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:575,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:577,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:579,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:581,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:583,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:585,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:587,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:589,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:591,-3.9985,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:593,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:595,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:597,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:599,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:601,-3.9334,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:603,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:605,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:607,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:609,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:611,-3.9985,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:613,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:615,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:617,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:619,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:621,-3.9985,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:623,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:625,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:627,-3.9985,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:629,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:631,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:633,-3.9985,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:635,-3.9334,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:637,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:639,-3.9675,-6.70125,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:641,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:643,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:645,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:647,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:649,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:651,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:653,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:655,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:657,-3.9334,-6.87625,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:659,-3.9675,-6.78875,0,0,0,0,-3,0,1,0
2026 02 19 09:31:36:661,-3.9675,-6.87625,0,0,0,0,-3,0,1,0
