Timestamp,Distance of optic sensor 0 [mm],Distance of optic sensor 1 [mm],RMS velocity spectrum ISO 10816 X [mm/s],RMS acceleration X [mg],RMS acceleration envelope X [mg],RMS raw data with frequency brands X [mg],Kurtosis method X [[1]],Peak to peak X [mg],Crest factor X [[1]],Analog raw input X [mg]
2026 02 20 11:40:19:832,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-19,5312"
2026 02 20 11:40:19:834,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:836,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:838,-3.9675,-6.87625,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:840,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:842,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","27,3438"
2026 02 20 11:40:19:844,-3.9985,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","15,625"
2026 02 20 11:40:19:846,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:848,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-3,9062"
2026 02 20 11:40:19:850,-3.9675,-6.87625,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:852,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-19,5312"
2026 02 20 11:40:19:854,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:856,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:858,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:860,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:862,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","27,3438"
2026 02 20 11:40:19:864,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","19,5313"
2026 02 20 11:40:19:866,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:868,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:870,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-11,7187"
2026 02 20 11:40:19:872,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-23,4375"
2026 02 20 11:40:19:874,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:876,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:878,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:880,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:882,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","23,4375"
2026 02 20 11:40:19:884,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","15,625"
2026 02 20 11:40:19:886,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:888,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-3,9062"
2026 02 20 11:40:19:890,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-11,7187"
2026 02 20 11:40:19:892,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-19,5312"
2026 02 20 11:40:19:894,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:896,-3.9675,-6.87625,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:898,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:900,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:902,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","27,3438"
2026 02 20 11:40:19:904,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","15,625"
2026 02 20 11:40:19:906,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:908,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:910,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:912,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-19,5312"
2026 02 20 11:40:19:914,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:916,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:918,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:920,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:922,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","27,3438"
2026 02 20 11:40:19:924,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","19,5313"
2026 02 20 11:40:19:926,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:928,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-3,9062"
2026 02 20 11:40:19:930,-3.9985,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:932,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-19,5312"
2026 02 20 11:40:19:934,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:936,-3.9675,-6.87625,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:938,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:940,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:942,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","27,3438"
2026 02 20 11:40:19:944,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","23,4375"
2026 02 20 11:40:19:946,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:948,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:950,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,087","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:952,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-23,4375"
2026 02 20 11:40:19:954,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:956,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:958,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:960,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:962,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","27,3438"
2026 02 20 11:40:19:964,-3.9985,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","15,625"
2026 02 20 11:40:19:966,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:968,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:970,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:972,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-19,5312"
2026 02 20 11:40:19:974,-4.0295,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:976,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:978,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:980,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:982,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","27,3438"
2026 02 20 11:40:19:984,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","19,5313"
2026 02 20 11:40:19:986,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:19:988,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-3,9062"
2026 02 20 11:40:19:990,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:19:992,-3.9675,-6.87625,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-15,625"
2026 02 20 11:40:19:994,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:996,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:19:998,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:000,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:002,-3.9985,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","27,3438"
2026 02 20 11:40:20:004,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","19,5313"
2026 02 20 11:40:20:006,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:008,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:010,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:012,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-19,5312"
2026 02 20 11:40:20:014,-3.9985,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:016,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:018,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:020,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:022,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","27,3438"
2026 02 20 11:40:20:024,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","19,5313"
2026 02 20 11:40:20:026,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:028,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:030,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:032,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-15,625"
2026 02 20 11:40:20:034,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:036,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:038,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:040,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:042,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","23,4375"
2026 02 20 11:40:20:044,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","15,625"
2026 02 20 11:40:20:046,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:048,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:050,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:052,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-15,625"
2026 02 20 11:40:20:054,-3.9985,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:056,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:058,-3.9985,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:060,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:062,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","27,3438"
2026 02 20 11:40:20:064,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","19,5313"
2026 02 20 11:40:20:066,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:068,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:070,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:072,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-15,625"
2026 02 20 11:40:20:074,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:076,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:078,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:080,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:082,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","23,4375"
2026 02 20 11:40:20:084,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","19,5313"
2026 02 20 11:40:20:086,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:088,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:090,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:092,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-15,625"
2026 02 20 11:40:20:094,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:096,-3.9675,-6.87625,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:098,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:100,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:102,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","27,3438"
2026 02 20 11:40:20:104,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","15,625"
2026 02 20 11:40:20:106,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:108,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-3,9062"
2026 02 20 11:40:20:110,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:112,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-15,625"
2026 02 20 11:40:20:114,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:116,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:118,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:120,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:122,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","27,3438"
2026 02 20 11:40:20:124,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","15,625"
2026 02 20 11:40:20:126,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:128,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-3,9062"
2026 02 20 11:40:20:130,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:132,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-15,625"
2026 02 20 11:40:20:134,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:136,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:138,-3.9675,-6.70125,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:140,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:142,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","27,3438"
2026 02 20 11:40:20:144,-3.9985,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","19,5313"
2026 02 20 11:40:20:146,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","7,8125"
2026 02 20 11:40:20:148,-3.9334,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-3,9062"
2026 02 20 11:40:20:150,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-7,8125"
2026 02 20 11:40:20:152,-3.9675,-6.87625,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","-15,625"
2026 02 20 11:40:20:154,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
2026 02 20 11:40:20:156,-3.9675,-6.78875,"0,271",10,0,0,-3,"36,6974","3,402823466385289e+38","3,9063"
