Timestamp,Distance of optic sensor 0 [mm],Distance of optic sensor 1 [mm],RMS velocity spectrum ISO 10816 X [mm/s],RMS acceleration X [mg],RMS acceleration envelope X [mg],RMS raw data with frequency brands X [mg],Kurtosis method X [[1]],Peak to peak X [mg],Crest factor X [[1]],Analog raw input X [mg]
2026 02 19 14:53:13:628,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:630,-3.9675,-6.87625,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:632,-3.9334,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:634,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:636,-3.9675,-6.87625,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:638,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","35,1563"
2026 02 19 14:53:13:640,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","15,625"
2026 02 19 14:53:13:642,-3.9675,-6.87625,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:644,-3.9985,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","-11,7187"
2026 02 19 14:53:13:646,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178",0
2026 02 19 14:53:13:648,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:650,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:652,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:654,-3.9985,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:656,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:658,-3.9675,-6.70125,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","35,1563"
2026 02 19 14:53:13:660,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","15,625"
2026 02 19 14:53:13:662,-3.9985,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:664,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","-11,7187"
2026 02 19 14:53:13:666,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178",0
2026 02 19 14:53:13:668,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:670,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:672,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:674,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:676,-3.9675,-6.70125,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:678,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","35,1563"
2026 02 19 14:53:13:680,-3.9675,-6.87625,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","15,625"
2026 02 19 14:53:13:682,-3.9675,-6.87625,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","7,8125"
2026 02 19 14:53:13:684,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","-7,8125"
2026 02 19 14:53:13:686,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178",0
2026 02 19 14:53:13:688,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:690,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","7,8125"
2026 02 19 14:53:13:692,-3.9985,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:694,-3.9334,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","7,8125"
2026 02 19 14:53:13:696,-3.9334,-6.87625,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:698,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","39,0625"
2026 02 19 14:53:13:700,-3.9334,-6.87625,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","19,5313"
2026 02 19 14:53:13:702,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:704,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","-11,7187"
2026 02 19 14:53:13:706,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:708,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:710,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:712,-3.9675,-6.70125,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","3,9063"
2026 02 19 14:53:13:714,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","7,8125"
2026 02 19 14:53:13:716,-3.9675,-6.78875,"0,278",12,1,"11,9781","0,9912","40,9393","3,4178","7,8125"
2026 02 19 14:53:13:718,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","39,0625"
2026 02 19 14:53:13:720,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","15,625"
2026 02 19 14:53:13:722,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","7,8125"
2026 02 19 14:53:13:724,-3.9985,-6.70125,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-7,8125"
2026 02 19 14:53:13:726,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:728,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:730,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:732,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:734,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:736,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:738,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","35,1563"
2026 02 19 14:53:13:740,-3.9334,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","23,4375"
2026 02 19 14:53:13:742,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:744,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-11,7187"
2026 02 19 14:53:13:746,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:748,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:750,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:752,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:754,-3.9675,-6.70125,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:756,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:758,-3.9334,-6.70125,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","39,0625"
2026 02 19 14:53:13:760,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","19,5313"
2026 02 19 14:53:13:762,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","7,8125"
2026 02 19 14:53:13:764,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-7,8125"
2026 02 19 14:53:13:766,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:768,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:770,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","7,8125"
2026 02 19 14:53:13:772,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:774,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:776,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:778,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","31,25"
2026 02 19 14:53:13:780,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","19,5313"
2026 02 19 14:53:13:782,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:784,-3.9675,-6.70125,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-11,7187"
2026 02 19 14:53:13:786,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:788,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:790,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:792,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:794,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:796,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:798,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","35,1563"
2026 02 19 14:53:13:800,-3.9985,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","15,625"
2026 02 19 14:53:13:802,-3.9675,-6.70125,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:804,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-11,7187"
2026 02 19 14:53:13:806,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:808,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:810,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:812,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:814,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:816,-3.9675,-6.70125,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:818,-3.9985,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","35,1563"
2026 02 19 14:53:13:820,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","19,5313"
2026 02 19 14:53:13:822,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:824,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-15,625"
2026 02 19 14:53:13:826,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:828,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:830,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:832,-3.9985,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:834,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:836,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:838,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","31,25"
2026 02 19 14:53:13:840,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","19,5313"
2026 02 19 14:53:13:842,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:844,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-11,7187"
2026 02 19 14:53:13:846,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:848,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:850,-3.9675,-6.70125,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:852,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:854,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:856,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:858,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","31,25"
2026 02 19 14:53:13:860,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","15,625"
2026 02 19 14:53:13:862,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:864,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-7,8125"
2026 02 19 14:53:13:866,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:868,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:870,-3.9985,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:872,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:874,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:876,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:878,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","35,1563"
2026 02 19 14:53:13:880,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","19,5313"
2026 02 19 14:53:13:882,-3.9985,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:884,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-11,7187"
2026 02 19 14:53:13:886,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:888,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:890,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:892,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:894,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","7,8125"
2026 02 19 14:53:13:896,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:898,-3.9675,-6.70125,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","31,25"
2026 02 19 14:53:13:900,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","15,625"
2026 02 19 14:53:13:902,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","7,8125"
2026 02 19 14:53:13:904,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-7,8125"
2026 02 19 14:53:13:906,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:908,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:910,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:912,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:914,-3.9334,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:916,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:918,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","35,1563"
2026 02 19 14:53:13:920,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","19,5313"
2026 02 19 14:53:13:922,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","7,8125"
2026 02 19 14:53:13:924,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","-11,7187"
2026 02 19 14:53:13:926,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184",0
2026 02 19 14:53:13:928,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:930,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:932,-3.9675,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:934,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:936,-3.9675,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","3,9063"
2026 02 19 14:53:13:938,-3.9334,-6.87625,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","31,25"
2026 02 19 14:53:13:940,-3.9334,-6.78875,"0,279",12,1,"11,9629","1,0163","40,8936","3,4184","15,625"
