sep=;



Timestamp;RMS velocitz spectrum ISO 10816 Y [mm/s];RMS acceleration Y [mg];RMS acceleration envelope Y [mg];RMS raw data with frequencz brands Y [mg];Kurtosis method Y [[1]];Peak to peak Y [mg];Crest factor Y [[1]];Analog raw input Y [mg];
2026 03 12 13:04:51:615;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:617;0,3;15;6;15,15;3,6;75,76;5;-19,53;
2026 03 12 13:04:51:619;0,3;15;6;15,15;3,6;75,76;5;-15,62;
2026 03 12 13:04:51:621;0,3;15;6;15,15;3,6;75,76;5;-11,72;
2026 03 12 13:04:51:623;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:625;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:627;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:629;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:631;0,3;15;6;15,15;3,6;75,76;5;15,63;
2026 03 12 13:04:51:633;0,3;15;6;15,15;3,6;75,76;5;15,63;
2026 03 12 13:04:51:635;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:637;0,3;15;6;15,15;3,6;75,76;5;-19,53;
2026 03 12 13:04:51:639;0,3;15;6;15,15;3,6;75,76;5;-15,62;
2026 03 12 13:04:51:641;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:643;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:645;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:647;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:649;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:651;0,3;15;6;15,15;3,6;75,76;5;15,63;
2026 03 12 13:04:51:653;0,3;15;6;15,15;3,6;75,76;5;15,63;
2026 03 12 13:04:51:655;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:657;0,3;15;6;15,15;3,6;75,76;5;-19,53;
2026 03 12 13:04:51:659;0,3;15;6;15,15;3,6;75,76;5;-15,62;
2026 03 12 13:04:51:661;0,3;15;6;15,15;3,6;75,76;5;-11,72;
2026 03 12 13:04:51:663;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:665;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:667;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:669;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:671;0,3;15;6;15,15;3,6;75,76;5;15,63;
2026 03 12 13:04:51:673;0,3;15;6;15,15;3,6;75,76;5;11,72;
2026 03 12 13:04:51:675;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:677;0,3;15;6;15,15;3,6;75,76;5;-15,62;
2026 03 12 13:04:51:679;0,3;15;6;15,15;3,6;75,76;5;-15,62;
2026 03 12 13:04:51:681;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:683;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:685;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:687;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:689;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:691;0,3;15;6;15,15;3,6;75,76;5;15,63;
2026 03 12 13:04:51:693;0,3;15;6;15,15;3,6;75,76;5;11,72;
2026 03 12 13:04:51:695;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:697;0,3;15;6;15,15;3,6;75,76;5;-15,62;
2026 03 12 13:04:51:699;0,3;15;6;15,15;3,6;75,76;5;-11,72;
2026 03 12 13:04:51:701;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:703;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:705;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:707;0,3;15;6;15,15;3,6;75,76;5;-7,81;
2026 03 12 13:04:51:709;0,3;15;6;15,15;3,6;75,76;5;-3,91;
2026 03 12 13:04:51:711;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:713;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:715;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:717;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:719;0,3;15;6;15,08;4,33;77,55;5,14;-11,72;
2026 03 12 13:04:51:721;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:723;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:725;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:727;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:729;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:731;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:733;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:735;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:737;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:739;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:741;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:743;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:745;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:747;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:749;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:751;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:753;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:755;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:757;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:759;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:761;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:763;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:765;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:767;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:769;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:771;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:773;0,3;15;6;15,08;4,33;77,55;5,14;11,72;
2026 03 12 13:04:51:775;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:777;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:779;0,3;15;6;15,08;4,33;77,55;5,14;-11,72;
2026 03 12 13:04:51:781;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:783;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:785;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:787;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:789;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:791;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:793;0,3;15;6;15,08;4,33;77,55;5,14;11,72;
2026 03 12 13:04:51:795;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:797;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:799;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:801;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:803;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:805;0,3;15;6;15,08;4,33;77,55;5,14;-11,72;
2026 03 12 13:04:51:807;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:809;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:811;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:813;0,3;15;6;15,08;4,33;77,55;5,14;11,72;
2026 03 12 13:04:51:815;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:817;0,3;15;6;15,08;4,33;77,55;5,14;-23,44;
2026 03 12 13:04:51:819;0,3;15;6;15,08;4,33;77,55;5,14;-11,72;
2026 03 12 13:04:51:821;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:823;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:825;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:827;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:829;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:831;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:833;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:835;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:837;0,3;15;6;15,08;4,33;77,55;5,14;-19,53;
2026 03 12 13:04:51:839;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:841;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:843;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:845;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:847;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:849;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:851;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:853;0,3;15;6;15,08;4,33;77,55;5,14;11,72;
2026 03 12 13:04:51:855;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:857;0,3;15;6;15,08;4,33;77,55;5,14;-19,53;
2026 03 12 13:04:51:859;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:861;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:863;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:865;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:867;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:869;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:871;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:873;0,3;15;6;15,08;4,33;77,55;5,14;11,72;
2026 03 12 13:04:51:875;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:877;0,3;15;6;15,08;4,33;77,55;5,14;-23,44;
2026 03 12 13:04:51:879;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:881;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:883;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:885;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:887;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:889;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:891;0,3;15;6;15,08;4,33;77,55;5,14;11,72;
2026 03 12 13:04:51:893;0,3;15;6;15,08;4,33;77,55;5,14;11,72;
2026 03 12 13:04:51:895;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:897;0,3;15;6;15,08;4,33;77,55;5,14;-23,44;
2026 03 12 13:04:51:899;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:901;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:903;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:905;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:907;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:909;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:911;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:913;0,3;15;6;15,08;4,33;77,55;5,14;3,91;
2026 03 12 13:04:51:915;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:917;0,3;15;6;15,08;4,33;77,55;5,14;-27,34;
2026 03 12 13:04:51:919;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:921;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:923;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:925;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:927;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:929;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:931;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:933;0,3;15;6;15,08;4,33;77,55;5,14;7,81;
2026 03 12 13:04:51:935;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:937;0,3;15;6;15,08;4,33;77,55;5,14;-23,44;
2026 03 12 13:04:51:939;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:941;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:943;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:945;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:947;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:949;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:951;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:953;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:955;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:957;0,3;15;6;15,08;4,33;77,55;5,14;-19,53;
2026 03 12 13:04:51:959;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:51:961;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:963;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:965;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:967;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:969;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:971;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:973;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:975;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:977;0,3;15;6;15,08;4,33;77,55;5,14;-19,53;
2026 03 12 13:04:51:979;0,3;15;6;15,08;4,33;77,55;5,14;-11,72;
2026 03 12 13:04:51:981;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:983;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:985;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:987;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:51:989;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:991;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:993;0,3;15;6;15,08;4,33;77,55;5,14;15,63;
2026 03 12 13:04:51:995;0,3;15;6;15,08;4,33;77,55;5,14;-3,91;
2026 03 12 13:04:51:997;0,3;15;6;15,08;4,33;77,55;5,14;-23,44;
2026 03 12 13:04:51:999;0,3;15;6;15,08;4,33;77,55;5,14;-15,62;
2026 03 12 13:04:52:001;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:52:003;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:52:005;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:52:007;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:52:009;0,3;15;6;15,08;4,33;77,55;5,14;-7,81;
2026 03 12 13:04:52:011;0,3;14;6;14,14;3,42;77,39;5,47;15,63;
2026 03 12 13:04:52:013;0,3;14;6;14,14;3,42;77,39;5,47;11,72;
2026 03 12 13:04:52:015;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:017;0,3;14;6;14,14;3,42;77,39;5,47;-23,44;
2026 03 12 13:04:52:019;0,3;14;6;14,14;3,42;77,39;5,47;-11,72;
2026 03 12 13:04:52:021;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:023;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:025;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:027;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:029;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:031;0,3;14;6;14,14;3,42;77,39;5,47;15,63;
2026 03 12 13:04:52:033;0,3;14;6;14,14;3,42;77,39;5,47;11,72;
2026 03 12 13:04:52:035;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:037;0,3;14;6;14,14;3,42;77,39;5,47;-19,53;
2026 03 12 13:04:52:039;0,3;14;6;14,14;3,42;77,39;5,47;-11,72;
2026 03 12 13:04:52:041;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:043;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:045;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:047;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:049;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:051;0,3;14;6;14,14;3,42;77,39;5,47;15,63;
2026 03 12 13:04:52:053;0,3;14;6;14,14;3,42;77,39;5,47;11,72;
2026 03 12 13:04:52:055;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:057;0,3;14;6;14,14;3,42;77,39;5,47;-19,53;
2026 03 12 13:04:52:059;0,3;14;6;14,14;3,42;77,39;5,47;-11,72;
2026 03 12 13:04:52:061;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:063;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:065;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:067;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:069;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:071;0,3;14;6;14,14;3,42;77,39;5,47;15,63;
2026 03 12 13:04:52:073;0,3;14;6;14,14;3,42;77,39;5,47;11,72;
2026 03 12 13:04:52:075;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:077;0,3;14;6;14,14;3,42;77,39;5,47;-23,44;
2026 03 12 13:04:52:079;0,3;14;6;14,14;3,42;77,39;5,47;-11,72;
2026 03 12 13:04:52:081;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:083;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:085;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:087;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:089;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:091;0,3;14;6;14,14;3,42;77,39;5,47;19,53;
2026 03 12 13:04:52:093;0,3;14;6;14,14;3,42;77,39;5,47;11,72;
2026 03 12 13:04:52:095;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:097;0,3;14;6;14,14;3,42;77,39;5,47;-23,44;
2026 03 12 13:04:52:099;0,3;14;6;14,14;3,42;77,39;5,47;-15,62;
2026 03 12 13:04:52:101;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:103;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:105;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:107;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:109;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:111;0,3;14;6;14,14;3,42;77,39;5,47;15,63;
2026 03 12 13:04:52:113;0,3;14;6;14,14;3,42;77,39;5,47;11,72;
2026 03 12 13:04:52:115;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:117;0,3;14;6;14,14;3,42;77,39;5,47;-23,44;
2026 03 12 13:04:52:119;0,3;14;6;14,14;3,42;77,39;5,47;-11,72;
2026 03 12 13:04:52:121;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:123;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:125;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:127;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:129;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:131;0,3;14;6;14,14;3,42;77,39;5,47;15,63;
2026 03 12 13:04:52:133;0,3;14;6;14,14;3,42;77,39;5,47;11,72;
2026 03 12 13:04:52:135;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:137;0,3;14;6;14,14;3,42;77,39;5,47;-23,44;
2026 03 12 13:04:52:139;0,3;14;6;14,14;3,42;77,39;5,47;-15,62;
2026 03 12 13:04:52:141;0,3;14;6;14,14;3,42;77,39;5,47;-11,72;
2026 03 12 13:04:52:143;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:145;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:147;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:149;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:151;0,3;14;6;14,14;3,42;77,39;5,47;15,63;
2026 03 12 13:04:52:153;0,3;14;6;14,14;3,42;77,39;5,47;11,72;
2026 03 12 13:04:52:155;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:157;0,3;14;6;14,14;3,42;77,39;5,47;-27,34;
2026 03 12 13:04:52:159;0,3;14;6;14,14;3,42;77,39;5,47;-15,62;
2026 03 12 13:04:52:161;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:163;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:165;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:167;0,3;14;6;14,14;3,42;77,39;5,47;-3,91;
2026 03 12 13:04:52:169;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:171;0,3;14;6;14,14;3,42;77,39;5,47;11,72;
2026 03 12 13:04:52:173;0,3;14;6;14,14;3,42;77,39;5,47;7,81;
2026 03 12 13:04:52:175;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:177;0,3;14;6;14,14;3,42;77,39;5,47;-27,34;
2026 03 12 13:04:52:179;0,3;14;6;14,14;3,42;77,39;5,47;-15,62;
2026 03 12 13:04:52:181;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:183;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
2026 03 12 13:04:52:185;0,3;14;6;14,14;3,42;77,39;5,47;-7,81;
