sep=;



Timestamp;RMS velocitz spectrum ISO 10816 Y [mm/s];RMS acceleration Y [mg];RMS acceleration envelope Y [mg];RMS raw data with frequencz brands Y [mg];Kurtosis method Y [[1]];Peak to peak Y [mg];Crest factor Y [[1]];Analog raw input Y [mg];
2026 03 12 09:08:27:821;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:823;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:825;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-27,34;
2026 03 12 09:08:27:827;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:829;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:831;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:833;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:835;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:837;0,28;11;2;0;-3;52,69;3,402823466385289e+38;15,63;
2026 03 12 09:08:27:839;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:841;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:843;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:845;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-23,44;
2026 03 12 09:08:27:847;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:849;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:851;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:853;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:855;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:857;0,28;11;2;0;-3;52,69;3,402823466385289e+38;11,72;
2026 03 12 09:08:27:859;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:861;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:863;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:865;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-27,34;
2026 03 12 09:08:27:867;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:869;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:871;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:873;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:875;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:877;0,28;11;2;0;-3;52,69;3,402823466385289e+38;15,63;
2026 03 12 09:08:27:879;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:881;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:883;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:885;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-23,44;
2026 03 12 09:08:27:887;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:889;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:891;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:893;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-15,62;
2026 03 12 09:08:27:895;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:897;0,28;11;2;0;-3;52,69;3,402823466385289e+38;11,72;
2026 03 12 09:08:27:899;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:901;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:903;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:905;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-23,44;
2026 03 12 09:08:27:907;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:909;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:911;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:913;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:915;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:917;0,28;11;2;0;-3;52,69;3,402823466385289e+38;7,81;
2026 03 12 09:08:27:919;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:921;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:923;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:925;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-27,34;
2026 03 12 09:08:27:927;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:929;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:931;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:933;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:935;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:937;0,28;11;2;0;-3;52,69;3,402823466385289e+38;15,63;
2026 03 12 09:08:27:939;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:941;0,28;11;2;0;-3;52,69;3,402823466385289e+38;0;
2026 03 12 09:08:27:943;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:945;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-27,34;
2026 03 12 09:08:27:947;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:949;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:951;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:953;0,28;11;2;0;-3;52,69;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:955;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:957;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:27:959;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:961;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:963;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:965;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-27,34;
2026 03 12 09:08:27:967;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:969;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:971;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:973;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:975;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:977;0,28;11;2;0;-3;51,54;3,402823466385289e+38;15,63;
2026 03 12 09:08:27:979;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-15,62;
2026 03 12 09:08:27:981;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:983;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:985;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:27:987;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:989;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:991;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:27:993;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:27:995;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:27:997;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:27:999;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:001;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:003;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:005;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-23,44;
2026 03 12 09:08:28:007;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:009;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:011;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:013;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:015;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:017;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:019;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:021;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:023;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-35,16;
2026 03 12 09:08:28:025;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-27,34;
2026 03 12 09:08:28:027;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:029;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:031;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:033;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:035;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:037;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:039;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:041;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:043;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-35,16;
2026 03 12 09:08:28:045;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-23,44;
2026 03 12 09:08:28:047;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:049;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:051;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:053;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:055;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:057;0,28;11;2;0;-3;51,54;3,402823466385289e+38;15,63;
2026 03 12 09:08:28:059;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:061;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:063;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:065;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-27,34;
2026 03 12 09:08:28:067;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:069;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:071;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:073;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:075;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:077;0,28;11;2;0;-3;51,54;3,402823466385289e+38;15,63;
2026 03 12 09:08:28:079;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:081;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-15,62;
2026 03 12 09:08:28:083;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:085;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:087;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:089;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:091;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:093;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:095;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:097;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:099;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:101;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:103;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:105;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:107;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:109;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:111;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:113;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:115;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:117;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:119;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:121;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-15,62;
2026 03 12 09:08:28:123;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-35,16;
2026 03 12 09:08:28:125;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:127;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:129;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:131;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:133;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:135;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:137;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:139;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:141;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:143;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:145;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-27,34;
2026 03 12 09:08:28:147;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:149;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:151;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:153;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:155;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:157;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:159;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:161;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-19,53;
2026 03 12 09:08:28:163;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:165;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:167;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:169;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:171;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:173;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:175;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:177;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:179;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:181;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-19,53;
2026 03 12 09:08:28:183;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:185;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:187;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:189;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:191;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:193;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:195;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:197;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:199;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:201;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-15,62;
2026 03 12 09:08:28:203;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-35,16;
2026 03 12 09:08:28:205;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:207;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:209;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:211;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:213;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:215;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:217;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:219;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:221;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-15,62;
2026 03 12 09:08:28:223;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:225;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-35,16;
2026 03 12 09:08:28:227;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:229;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:231;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:233;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:235;0,28;11;2;0;-3;51,54;3,402823466385289e+38;0;
2026 03 12 09:08:28:237;0,28;11;2;0;-3;51,54;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:239;0,28;11;2;0;-3;51,54;3,402823466385289e+38;0;
2026 03 12 09:08:28:241;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-15,62;
2026 03 12 09:08:28:243;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-35,16;
2026 03 12 09:08:28:245;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:247;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:249;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:251;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:253;0,28;11;2;0;-3;51,54;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:255;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:257;0,28;11;2;0;-3;53,36;3,402823466385289e+38;7,81;
2026 03 12 09:08:28:259;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:261;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-15,62;
2026 03 12 09:08:28:263;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:265;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:267;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:269;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:271;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:273;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:275;0,28;11;2;0;-3;53,36;3,402823466385289e+38;0;
2026 03 12 09:08:28:277;0,28;11;2;0;-3;53,36;3,402823466385289e+38;15,63;
2026 03 12 09:08:28:279;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:281;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-19,53;
2026 03 12 09:08:28:283;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:285;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:287;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:289;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:291;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:293;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:295;0,28;11;2;0;-3;53,36;3,402823466385289e+38;0;
2026 03 12 09:08:28:297;0,28;11;2;0;-3;53,36;3,402823466385289e+38;15,63;
2026 03 12 09:08:28:299;0,28;11;2;0;-3;53,36;3,402823466385289e+38;0;
2026 03 12 09:08:28:301;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-15,62;
2026 03 12 09:08:28:303;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:305;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-31,25;
2026 03 12 09:08:28:307;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:309;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:311;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:313;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-11,72;
2026 03 12 09:08:28:315;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-7,81;
2026 03 12 09:08:28:317;0,28;11;2;0;-3;53,36;3,402823466385289e+38;11,72;
2026 03 12 09:08:28:319;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-3,91;
2026 03 12 09:08:28:321;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-19,53;
2026 03 12 09:08:28:323;0,28;11;2;0;-3;53,36;3,402823466385289e+38;-35,16;
