sep=;



Timestamp;RMS velocitz spectrum ISO 10816 Y [mm/s];RMS acceleration Y [mg];RMS acceleration envelope Y [mg];RMS raw data with frequencz brands Y [mg];Kurtosis method Y [[1]];Peak to peak Y [mg];Crest factor Y [[1]];Analog raw input Y [mg];
2026 02 02 14:17:07:077;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-23,4375;
2026 02 02 14:17:07:079;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:081;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:083;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:085;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:087;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:089;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:091;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:093;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:095;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-19,5312;
2026 02 02 14:17:07:097;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:099;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:101;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:103;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:105;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:107;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:109;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:111;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:113;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:115;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:117;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-23,4375;
2026 02 02 14:17:07:119;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:121;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:123;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:125;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:127;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:129;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:131;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:133;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:135;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:137;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-11,7187;
2026 02 02 14:17:07:139;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:141;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:143;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:145;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:147;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:149;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:151;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:153;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:155;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-19,5312;
2026 02 02 14:17:07:157;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-19,5312;
2026 02 02 14:17:07:159;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:161;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:163;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:165;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:167;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:169;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:171;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:173;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:175;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:177;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:179;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:181;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:183;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:185;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:187;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:189;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:191;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:193;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:195;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:197;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-19,5312;
2026 02 02 14:17:07:199;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:201;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:203;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:205;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:207;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:209;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:211;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:213;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:215;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:217;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:219;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:221;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:223;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:225;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:227;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:229;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:231;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:233;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:235;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-19,5312;
2026 02 02 14:17:07:237;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:239;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:241;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:243;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:245;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:247;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:249;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:251;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:253;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:255;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:257;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:259;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:261;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:263;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:265;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:267;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:269;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:271;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:273;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:275;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:277;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-11,7187;
2026 02 02 14:17:07:279;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:281;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;0;
2026 02 02 14:17:07:283;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:285;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:287;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:289;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:291;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:293;0,274;10;0;0;-3;44,2505;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:295;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:297;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-11,7187;
2026 02 02 14:17:07:299;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:301;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:303;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:305;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:307;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:309;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:311;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:313;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:315;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:317;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:319;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:321;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:323;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:325;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:327;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:329;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:331;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;11,7188;
2026 02 02 14:17:07:333;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:335;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:337;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:339;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:341;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:343;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:345;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:347;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:349;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:351;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:353;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:355;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:357;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:359;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:361;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:363;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:365;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:367;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:369;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:371;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:373;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:375;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:377;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:379;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:381;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:383;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:385;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:387;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:389;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;15,625;
2026 02 02 14:17:07:391;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:393;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:395;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:397;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-11,7187;
2026 02 02 14:17:07:399;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:401;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:403;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:405;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:407;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:409;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:411;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:413;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:415;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:417;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-11,7187;
2026 02 02 14:17:07:419;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:421;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:423;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:425;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:427;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;3,9063;
2026 02 02 14:17:07:429;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:431;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:433;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:435;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:437;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:439;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:441;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:443;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:445;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:447;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:449;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:451;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:453;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:455;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:457;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-11,7187;
2026 02 02 14:17:07:459;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:461;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:463;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:465;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:467;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:469;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;15,625;
2026 02 02 14:17:07:471;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:473;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:475;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-11,7187;
2026 02 02 14:17:07:477;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-11,7187;
2026 02 02 14:17:07:479;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:481;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:483;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:485;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:487;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:489;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;15,625;
2026 02 02 14:17:07:491;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:493;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:495;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:497;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-7,8125;
2026 02 02 14:17:07:499;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:501;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:503;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:505;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:507;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
2026 02 02 14:17:07:509;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;19,5313;
2026 02 02 14:17:07:511;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;7,8125;
2026 02 02 14:17:07:513;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:515;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-15,625;
2026 02 02 14:17:07:517;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;-3,9062;
2026 02 02 14:17:07:519;0,274;10;0;0;-3;43,8843;3,402823466385289e+38;0;
