Timestamp,Distance of optic sensor 0 [mm],Distance of optic sensor 1 [mm],RMS velocity spectrum ISO 10816 X [mm/s],RMS acceleration X [mg],RMS acceleration envelope X [mg],RMS raw data with frequency brands X [mg],Kurtosis method X [[1]],Peak to peak X [mg],Crest factor X [[1]],Analog raw input X [mg]
2026 02 02 14:17:06:995,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:06:997,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:06:999,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:001,-3.9985,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:003,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:005,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:007,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:009,-3.9985,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:011,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:013,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:015,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:017,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-19,5312"
2026 02 02 14:17:07:019,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:021,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:023,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:025,-3.9985,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:027,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:029,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:031,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","15,625"
2026 02 02 14:17:07:033,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:035,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:037,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-23,4375"
2026 02 02 14:17:07:039,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:041,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:043,-3.9334,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:045,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:047,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:049,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:051,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:053,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:055,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:057,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-23,4375"
2026 02 02 14:17:07:059,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:061,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:063,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:065,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:067,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","7,8125"
2026 02 02 14:17:07:069,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:071,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:073,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:075,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:077,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-19,5312"
2026 02 02 14:17:07:079,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:081,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:083,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:085,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:087,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","7,8125"
2026 02 02 14:17:07:089,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:091,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:093,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:095,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:097,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:099,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:101,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:103,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:105,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:107,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","7,8125"
2026 02 02 14:17:07:109,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:111,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:113,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:115,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:117,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-19,5312"
2026 02 02 14:17:07:119,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:121,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:123,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:125,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:127,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","7,8125"
2026 02 02 14:17:07:129,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","19,5313"
2026 02 02 14:17:07:131,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:133,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:135,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:137,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-7,8125"
2026 02 02 14:17:07:139,-3.9985,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:141,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:143,-3.9985,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:145,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:147,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","7,8125"
2026 02 02 14:17:07:149,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:151,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:153,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:155,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:157,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-19,5312"
2026 02 02 14:17:07:159,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:161,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:163,-3.9985,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38",0
2026 02 02 14:17:07:165,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:167,-3.9985,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:169,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:171,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:173,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:175,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:177,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:179,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:181,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:183,-3.9985,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:185,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:187,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:189,-3.9334,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:191,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:193,-3.9985,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:195,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:197,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:199,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:201,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:203,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:205,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:207,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","7,8125"
2026 02 02 14:17:07:209,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:211,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:213,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:215,-3.9334,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:217,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:219,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:221,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:223,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:225,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:227,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:229,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:231,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:233,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:235,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:237,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:07:239,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:241,-3.9985,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:243,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:245,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38",0
2026 02 02 14:17:07:247,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:249,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","19,5313"
2026 02 02 14:17:07:251,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","15,625"
2026 02 02 14:17:07:253,-3.9985,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:255,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:07:257,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:259,-3.9334,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:261,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:263,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:265,-3.9985,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:267,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","7,8125"
2026 02 02 14:17:07:269,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:271,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:273,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:275,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-15,625"
2026 02 02 14:17:07:277,-3.9985,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-7,8125"
2026 02 02 14:17:07:279,-3.9675,-6.87625,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:281,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:283,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:285,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:287,-3.9675,-6.70125,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:289,-3.9334,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","19,5313"
2026 02 02 14:17:07:291,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","15,625"
2026 02 02 14:17:07:293,-3.9675,-6.78875,"0,277",10,0,0,-3,"45,0134","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:295,-3.9334,-6.87625,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:07:297,-3.9334,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-7,8125"
2026 02 02 14:17:07:299,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:301,-3.9675,-6.70125,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:303,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:305,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:307,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:309,-3.9985,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","23,4375"
2026 02 02 14:17:07:311,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","15,625"
2026 02 02 14:17:07:313,-3.9985,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:315,-3.9334,-6.87625,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:07:317,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:07:319,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:321,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:323,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:325,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:327,-3.9985,-6.70125,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:329,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","19,5313"
2026 02 02 14:17:07:331,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","15,625"
2026 02 02 14:17:07:333,-3.9334,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:335,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:07:337,-3.9675,-6.87625,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:339,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:341,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:343,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:345,-3.9675,-6.70125,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:347,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:349,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","19,5313"
2026 02 02 14:17:07:351,-3.9334,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:353,-3.9675,-6.70125,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:355,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:07:357,-3.9675,-6.70125,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:07:359,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:361,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:363,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:365,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38",0
2026 02 02 14:17:07:367,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:369,-3.9334,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","19,5313"
2026 02 02 14:17:07:371,-3.9675,-6.87625,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","11,7188"
2026 02 02 14:17:07:373,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-3,9062"
2026 02 02 14:17:07:375,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-11,7187"
2026 02 02 14:17:07:377,-3.9675,-6.87625,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","-7,8125"
2026 02 02 14:17:07:379,-3.9334,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:381,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:383,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:385,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
2026 02 02 14:17:07:387,-3.9675,-6.78875,"0,277",10,0,0,-3,"43,4723","3,402823466385289e+38","3,9063"
