sep=;



Timestamp;RMS velocitz spectrum ISO 10816 Y [mm/s];RMS acceleration Y [mg];RMS acceleration envelope Y [mg];RMS raw data with frequencz brands Y [mg];Kurtosis method Y [[1]];Peak to peak Y [mg];Crest factor Y [[1]];Analog raw input Y [mg];
2026 02 02 09:39:30:245;0,281;13;2;11,7188;1,8941;45,8984;3,9167;0;
2026 02 02 09:39:30:247;0,281;13;2;11,7188;1,8941;45,8984;3,9167;23,4375;
2026 02 02 09:39:30:249;0,281;13;2;11,7188;1,8941;45,8984;3,9167;15,625;
2026 02 02 09:39:30:251;0,281;13;2;11,7188;1,8941;45,8984;3,9167;0;
2026 02 02 09:39:30:253;0,281;13;2;11,7188;1,8941;45,8984;3,9167;-11,7187;
2026 02 02 09:39:30:255;0,281;13;2;11,7188;1,8941;45,8984;3,9167;-3,9062;
2026 02 02 09:39:30:257;0,281;13;2;11,7188;1,8941;45,8984;3,9167;0;
2026 02 02 09:39:30:259;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:261;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:263;0,281;13;2;11,7188;1,8941;45,8984;3,9167;0;
2026 02 02 09:39:30:265;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:267;0,281;13;2;11,7188;1,8941;45,8984;3,9167;27,3438;
2026 02 02 09:39:30:269;0,281;13;2;11,7188;1,8941;45,8984;3,9167;23,4375;
2026 02 02 09:39:30:271;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:273;0,281;13;2;11,7188;1,8941;45,8984;3,9167;-7,8125;
2026 02 02 09:39:30:275;0,281;13;2;11,7188;1,8941;45,8984;3,9167;-7,8125;
2026 02 02 09:39:30:277;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:279;0,281;13;2;11,7188;1,8941;45,8984;3,9167;0;
2026 02 02 09:39:30:281;0,281;13;2;11,7188;1,8941;45,8984;3,9167;7,8125;
2026 02 02 09:39:30:283;0,281;13;2;11,7188;1,8941;45,8984;3,9167;0;
2026 02 02 09:39:30:285;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:287;0,281;13;2;11,7188;1,8941;45,8984;3,9167;23,4375;
2026 02 02 09:39:30:289;0,281;13;2;11,7188;1,8941;45,8984;3,9167;19,5313;
2026 02 02 09:39:30:291;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:293;0,281;13;2;11,7188;1,8941;45,8984;3,9167;-11,7187;
2026 02 02 09:39:30:295;0,281;13;2;11,7188;1,8941;45,8984;3,9167;-7,8125;
2026 02 02 09:39:30:297;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:299;0,281;13;2;11,7188;1,8941;45,8984;3,9167;0;
2026 02 02 09:39:30:301;0,281;13;2;11,7188;1,8941;45,8984;3,9167;0;
2026 02 02 09:39:30:303;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:305;0,281;13;2;11,7188;1,8941;45,8984;3,9167;0;
2026 02 02 09:39:30:307;0,281;13;2;11,7188;1,8941;45,8984;3,9167;31,25;
2026 02 02 09:39:30:309;0,281;13;2;11,7188;1,8941;45,8984;3,9167;19,5313;
2026 02 02 09:39:30:311;0,281;13;2;11,7188;1,8941;45,8984;3,9167;3,9063;
2026 02 02 09:39:30:313;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-11,7187;
2026 02 02 09:39:30:315;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:317;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:319;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:321;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:323;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:325;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:327;0,281;13;2;11,7188;2,0165;51,0101;4,3529;27,3438;
2026 02 02 09:39:30:329;0,281;13;2;11,7188;2,0165;51,0101;4,3529;15,625;
2026 02 02 09:39:30:331;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:333;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-7,8125;
2026 02 02 09:39:30:335;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:337;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:339;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:341;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:343;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:345;0,281;13;2;11,7188;2,0165;51,0101;4,3529;7,8125;
2026 02 02 09:39:30:347;0,281;13;2;11,7188;2,0165;51,0101;4,3529;23,4375;
2026 02 02 09:39:30:349;0,281;13;2;11,7188;2,0165;51,0101;4,3529;19,5313;
2026 02 02 09:39:30:351;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:353;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-15,625;
2026 02 02 09:39:30:355;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:357;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:359;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:361;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:363;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:365;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:367;0,281;13;2;11,7188;2,0165;51,0101;4,3529;27,3438;
2026 02 02 09:39:30:369;0,281;13;2;11,7188;2,0165;51,0101;4,3529;15,625;
2026 02 02 09:39:30:371;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:373;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-11,7187;
2026 02 02 09:39:30:375;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:377;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:379;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:381;0,281;13;2;11,7188;2,0165;51,0101;4,3529;7,8125;
2026 02 02 09:39:30:383;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:385;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:387;0,281;13;2;11,7188;2,0165;51,0101;4,3529;27,3438;
2026 02 02 09:39:30:389;0,281;13;2;11,7188;2,0165;51,0101;4,3529;15,625;
2026 02 02 09:39:30:391;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:393;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-15,625;
2026 02 02 09:39:30:395;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:397;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:399;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:401;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:403;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:405;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:407;0,281;13;2;11,7188;2,0165;51,0101;4,3529;23,4375;
2026 02 02 09:39:30:409;0,281;13;2;11,7188;2,0165;51,0101;4,3529;15,625;
2026 02 02 09:39:30:411;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:413;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-15,625;
2026 02 02 09:39:30:415;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:417;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:419;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:421;0,281;13;2;11,7188;2,0165;51,0101;4,3529;7,8125;
2026 02 02 09:39:30:423;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:425;0,281;13;2;11,7188;2,0165;51,0101;4,3529;7,8125;
2026 02 02 09:39:30:427;0,281;13;2;11,7188;2,0165;51,0101;4,3529;23,4375;
2026 02 02 09:39:30:429;0,281;13;2;11,7188;2,0165;51,0101;4,3529;19,5313;
2026 02 02 09:39:30:431;0,281;13;2;11,7188;2,0165;51,0101;4,3529;7,8125;
2026 02 02 09:39:30:433;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-15,625;
2026 02 02 09:39:30:435;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:437;0,281;13;2;11,7188;2,0165;51,0101;4,3529;7,8125;
2026 02 02 09:39:30:439;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:441;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:443;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:445;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:447;0,281;13;2;11,7188;2,0165;51,0101;4,3529;27,3438;
2026 02 02 09:39:30:449;0,281;13;2;11,7188;2,0165;51,0101;4,3529;15,625;
2026 02 02 09:39:30:451;0,281;13;2;11,7188;2,0165;51,0101;4,3529;11,7188;
2026 02 02 09:39:30:453;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-11,7187;
2026 02 02 09:39:30:455;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-7,8125;
2026 02 02 09:39:30:457;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:459;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:461;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:463;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:465;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:467;0,281;13;2;11,7188;2,0165;51,0101;4,3529;19,5313;
2026 02 02 09:39:30:469;0,281;13;2;11,7188;2,0165;51,0101;4,3529;19,5313;
2026 02 02 09:39:30:471;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:473;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-11,7187;
2026 02 02 09:39:30:475;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:477;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:479;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:481;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:483;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:485;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:487;0,281;13;2;11,7188;2,0165;51,0101;4,3529;27,3438;
2026 02 02 09:39:30:489;0,281;13;2;11,7188;2,0165;51,0101;4,3529;15,625;
2026 02 02 09:39:30:491;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:493;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-11,7187;
2026 02 02 09:39:30:495;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:497;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:499;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:501;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:503;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:505;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:507;0,281;13;2;11,7188;2,0165;51,0101;4,3529;27,3438;
2026 02 02 09:39:30:509;0,281;13;2;11,7188;2,0165;51,0101;4,3529;7,8125;
2026 02 02 09:39:30:511;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:513;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-15,625;
2026 02 02 09:39:30:515;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:517;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:519;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:521;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:523;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:525;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:527;0,281;13;2;11,7188;2,0165;51,0101;4,3529;19,5313;
2026 02 02 09:39:30:529;0,281;13;2;11,7188;2,0165;51,0101;4,3529;15,625;
2026 02 02 09:39:30:531;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:533;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-15,625;
2026 02 02 09:39:30:535;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:537;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:539;0,281;13;2;11,7188;2,0165;51,0101;4,3529;7,8125;
2026 02 02 09:39:30:541;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:543;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:545;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:547;0,281;13;2;11,7188;2,0165;51,0101;4,3529;23,4375;
2026 02 02 09:39:30:549;0,281;13;2;11,7188;2,0165;51,0101;4,3529;11,7188;
2026 02 02 09:39:30:551;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:553;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-11,7187;
2026 02 02 09:39:30:555;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:557;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:559;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:561;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:563;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:565;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:567;0,281;13;2;11,7188;2,0165;51,0101;4,3529;23,4375;
2026 02 02 09:39:30:569;0,281;13;2;11,7188;2,0165;51,0101;4,3529;15,625;
2026 02 02 09:39:30:571;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:573;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-15,625;
2026 02 02 09:39:30:575;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-3,9062;
2026 02 02 09:39:30:577;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:579;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:581;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:583;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:585;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:587;0,281;13;2;11,7188;2,0165;51,0101;4,3529;23,4375;
2026 02 02 09:39:30:589;0,281;13;2;11,7188;2,0165;51,0101;4,3529;19,5313;
2026 02 02 09:39:30:591;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:593;0,281;13;2;11,7188;2,0165;51,0101;4,3529;-11,7187;
2026 02 02 09:39:30:595;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:597;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:599;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:601;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:603;0,281;13;2;11,7188;2,0165;51,0101;4,3529;3,9063;
2026 02 02 09:39:30:605;0,281;13;2;11,7188;2,0165;51,0101;4,3529;0;
2026 02 02 09:39:30:607;0,281;13;2;11,7188;2,0165;51,0101;4,3529;27,3438;
2026 02 02 09:39:30:609;0,281;13;2;11,7188;2,0165;51,0101;4,3529;11,7188;
2026 02 02 09:39:30:611;0,281;13;2;11,7188;2,0165;51,0101;4,3529;7,8125;
2026 02 02 09:39:30:613;0,281;13;2;12,3444;1,1296;51,4526;4,1681;-15,625;
2026 02 02 09:39:30:615;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:617;0,281;13;2;12,3444;1,1296;51,4526;4,1681;3,9063;
2026 02 02 09:39:30:619;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:621;0,281;13;2;12,3444;1,1296;51,4526;4,1681;3,9063;
2026 02 02 09:39:30:623;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:625;0,281;13;2;12,3444;1,1296;51,4526;4,1681;3,9063;
2026 02 02 09:39:30:627;0,281;13;2;12,3444;1,1296;51,4526;4,1681;23,4375;
2026 02 02 09:39:30:629;0,281;13;2;12,3444;1,1296;51,4526;4,1681;7,8125;
2026 02 02 09:39:30:631;0,281;13;2;12,3444;1,1296;51,4526;4,1681;3,9063;
2026 02 02 09:39:30:633;0,281;13;2;12,3444;1,1296;51,4526;4,1681;-19,5312;
2026 02 02 09:39:30:635;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:637;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:639;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:641;0,281;13;2;12,3444;1,1296;51,4526;4,1681;3,9063;
2026 02 02 09:39:30:643;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:645;0,281;13;2;12,3444;1,1296;51,4526;4,1681;3,9063;
2026 02 02 09:39:30:647;0,281;13;2;12,3444;1,1296;51,4526;4,1681;19,5313;
2026 02 02 09:39:30:649;0,281;13;2;12,3444;1,1296;51,4526;4,1681;15,625;
2026 02 02 09:39:30:651;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:653;0,281;13;2;12,3444;1,1296;51,4526;4,1681;-11,7187;
2026 02 02 09:39:30:655;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:657;0,281;13;2;12,3444;1,1296;51,4526;4,1681;3,9063;
2026 02 02 09:39:30:659;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:661;0,281;13;2;12,3444;1,1296;51,4526;4,1681;3,9063;
2026 02 02 09:39:30:663;0,281;13;2;12,3444;1,1296;51,4526;4,1681;0;
2026 02 02 09:39:30:665;0,281;13;2;12,3444;1,1296;51,4526;4,1681;3,9063;
2026 02 02 09:39:30:667;0,281;13;2;12,3444;1,1296;51,4526;4,1681;23,4375;
2026 02 02 09:39:30:669;0,281;13;2;12,3444;1,1296;51,4526;4,1681;11,7188;
