Timestamp,Distance of optic sensor 0 [mm],Distance of optic sensor 1 [mm],RMS velocity spectrum ISO 10816 X [mm/s],RMS acceleration X [mg],RMS acceleration envelope X [mg],RMS raw data with frequency brands X [mg],Kurtosis method X [[1]],Peak to peak X [mg],Crest factor X [[1]],Analog raw input X [mg]
2026 02 03 09:23:18:330,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:332,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:334,-3.9985,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:336,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:338,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","31,25"
2026 02 03 09:23:18:340,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","23,4375"
2026 02 03 09:23:18:342,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:344,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:346,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:348,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:350,-3.9334,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:352,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:354,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:356,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:358,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","27,3438"
2026 02 03 09:23:18:360,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","15,625"
2026 02 03 09:23:18:362,-3.9334,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:364,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:366,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:368,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:370,-3.9985,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:372,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:374,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:376,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:378,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","27,3438"
2026 02 03 09:23:18:380,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","15,625"
2026 02 03 09:23:18:382,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:384,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-7,8125"
2026 02 03 09:23:18:386,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:388,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:390,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:392,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:394,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:396,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:398,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","27,3438"
2026 02 03 09:23:18:400,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","23,4375"
2026 02 03 09:23:18:402,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:404,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-7,8125"
2026 02 03 09:23:18:406,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:408,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:410,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:412,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:414,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:416,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:418,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","31,25"
2026 02 03 09:23:18:420,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","15,625"
2026 02 03 09:23:18:422,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:424,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:426,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:428,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:430,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:432,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:434,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:436,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:438,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","31,25"
2026 02 03 09:23:18:440,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","15,625"
2026 02 03 09:23:18:442,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:444,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:446,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:448,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:450,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:452,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:454,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:456,-3.9985,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:458,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","27,3438"
2026 02 03 09:23:18:460,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","19,5313"
2026 02 03 09:23:18:462,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:464,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:466,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:468,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:470,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:472,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:474,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:476,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:478,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","27,3438"
2026 02 03 09:23:18:480,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","15,625"
2026 02 03 09:23:18:482,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:484,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:486,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:488,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:490,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:492,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:494,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:496,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:498,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","27,3438"
2026 02 03 09:23:18:500,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","15,625"
2026 02 03 09:23:18:502,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:504,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-7,8125"
2026 02 03 09:23:18:506,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:508,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:510,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:512,-3.9985,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:514,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:516,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:518,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","27,3438"
2026 02 03 09:23:18:520,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","15,625"
2026 02 03 09:23:18:522,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:524,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:526,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:528,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:530,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:532,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:534,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:536,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:538,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","31,25"
2026 02 03 09:23:18:540,-3.9334,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","19,5313"
2026 02 03 09:23:18:542,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:544,-3.9334,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-7,8125"
2026 02 03 09:23:18:546,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:548,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:550,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:552,-3.9334,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:554,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:556,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:558,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","27,3438"
2026 02 03 09:23:18:560,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","19,5313"
2026 02 03 09:23:18:562,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:564,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:566,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:568,-3.9985,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:570,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:572,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:574,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:576,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:578,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","31,25"
2026 02 03 09:23:18:580,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","15,625"
2026 02 03 09:23:18:582,-3.9985,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:584,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-7,8125"
2026 02 03 09:23:18:586,-3.9334,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:588,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:590,-3.9334,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:592,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:594,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:596,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:598,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","31,25"
2026 02 03 09:23:18:600,-3.9675,-6.70125,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","23,4375"
2026 02 03 09:23:18:602,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:604,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","-3,9062"
2026 02 03 09:23:18:606,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411",0
2026 02 03 09:23:18:608,-3.9985,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:610,-3.9675,-6.87625,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:612,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","3,9063"
2026 02 03 09:23:18:614,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:616,-3.9675,-6.78875,"0,266",12,2,"11,6577","1,5098","51,4221","4,411","7,8125"
2026 02 03 09:23:18:618,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","31,25"
2026 02 03 09:23:18:620,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","15,625"
2026 02 03 09:23:18:622,-3.9985,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:624,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","-3,9062"
2026 02 03 09:23:18:626,-3.9985,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512",0
2026 02 03 09:23:18:628,-3.9985,-6.70125,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:630,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:632,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:634,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:636,-3.9985,-6.70125,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:638,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","27,3438"
2026 02 03 09:23:18:640,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","15,625"
2026 02 03 09:23:18:642,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:644,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","-3,9062"
2026 02 03 09:23:18:646,-3.9985,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512",0
2026 02 03 09:23:18:648,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:650,-3.9985,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:652,-3.9334,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:654,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:656,-3.9675,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:658,-3.9675,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","27,3438"
2026 02 03 09:23:18:660,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","23,4375"
2026 02 03 09:23:18:662,-3.9675,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:664,-3.9334,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512",0
2026 02 03 09:23:18:666,-3.9985,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512",0
2026 02 03 09:23:18:668,-3.9675,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:670,-3.9985,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:672,-3.9985,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:674,-3.9985,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:676,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:678,-3.9334,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","31,25"
2026 02 03 09:23:18:680,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","15,625"
2026 02 03 09:23:18:682,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:684,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","-3,9062"
2026 02 03 09:23:18:686,-3.9675,-6.70125,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512",0
2026 02 03 09:23:18:688,-3.9985,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:690,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:692,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:694,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:696,-3.9675,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:698,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","31,25"
2026 02 03 09:23:18:700,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","15,625"
2026 02 03 09:23:18:702,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","7,8125"
2026 02 03 09:23:18:704,-3.9675,-6.70125,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","-3,9062"
2026 02 03 09:23:18:706,-3.9334,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512",0
2026 02 03 09:23:18:708,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:710,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:712,-3.9985,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:714,-3.9985,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:716,-3.9675,-6.87625,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:718,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","23,4375"
2026 02 03 09:23:18:720,-3.9985,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","19,5313"
2026 02 03 09:23:18:722,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:724,-3.9334,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","-3,9062"
2026 02 03 09:23:18:726,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512",0
2026 02 03 09:23:18:728,-3.9334,-6.70125,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:730,-3.9334,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
2026 02 03 09:23:18:732,-3.9675,-6.78875,"0,266",12,2,"11,6272","1,4861","47,1039","4,0512","3,9063"
