sep=;



Timestamp;RMS velocitz spectrum ISO 10816 Y [mm/s];RMS acceleration Y [mg];RMS acceleration envelope Y [mg];RMS raw data with frequencz brands Y [mg];Kurtosis method Y [[1]];Peak to peak Y [mg];Crest factor Y [[1]];Analog raw input Y [mg];
2026 02 03 09:23:18:342;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;3,9063;
2026 02 03 09:23:18:344;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:346;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:348;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:350;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:352;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:354;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:356;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:358;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;27,3438;
2026 02 03 09:23:18:360;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:362;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;3,9063;
2026 02 03 09:23:18:364;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-11,7187;
2026 02 03 09:23:18:366;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:368;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:370;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:372;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:374;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:376;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:378;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;23,4375;
2026 02 03 09:23:18:380;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:382;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:384;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-15,625;
2026 02 03 09:23:18:386;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:388;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:390;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:392;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:394;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:396;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:398;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;27,3438;
2026 02 03 09:23:18:400;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;15,625;
2026 02 03 09:23:18:402;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;3,9063;
2026 02 03 09:23:18:404;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-11,7187;
2026 02 03 09:23:18:406;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:408;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:410;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:412;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:414;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:416;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:418;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;27,3438;
2026 02 03 09:23:18:420;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:422;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;3,9063;
2026 02 03 09:23:18:424;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-11,7187;
2026 02 03 09:23:18:426;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:428;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:430;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:432;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:434;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:436;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:438;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;27,3438;
2026 02 03 09:23:18:440;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:442;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:444;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-15,625;
2026 02 03 09:23:18:446;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:448;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:450;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:452;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:454;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:456;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:458;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;23,4375;
2026 02 03 09:23:18:460;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:462;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;3,9063;
2026 02 03 09:23:18:464;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:466;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:468;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:470;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:472;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:474;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:476;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:478;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;23,4375;
2026 02 03 09:23:18:480;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:482;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:484;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-11,7187;
2026 02 03 09:23:18:486;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:488;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:490;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:492;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:494;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:496;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:498;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;27,3438;
2026 02 03 09:23:18:500;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:502;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:504;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-11,7187;
2026 02 03 09:23:18:506;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:508;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:510;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:512;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:514;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:516;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:518;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;23,4375;
2026 02 03 09:23:18:520;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:522;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:524;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-15,625;
2026 02 03 09:23:18:526;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:528;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:530;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:532;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:534;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:536;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:538;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;23,4375;
2026 02 03 09:23:18:540;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;15,625;
2026 02 03 09:23:18:542;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:544;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-11,7187;
2026 02 03 09:23:18:546;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:548;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:550;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:552;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:554;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:556;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:558;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;19,5313;
2026 02 03 09:23:18:560;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:562;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:564;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-11,7187;
2026 02 03 09:23:18:566;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:568;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:570;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:572;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:574;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:576;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:578;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;27,3438;
2026 02 03 09:23:18:580;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;11,7188;
2026 02 03 09:23:18:582;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:584;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-15,625;
2026 02 03 09:23:18:586;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-3,9062;
2026 02 03 09:23:18:588;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:590;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:592;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:594;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:596;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:598;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;27,3438;
2026 02 03 09:23:18:600;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;19,5313;
2026 02 03 09:23:18:602;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;3,9063;
2026 02 03 09:23:18:604;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-11,7187;
2026 02 03 09:23:18:606;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;-7,8125;
2026 02 03 09:23:18:608;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:610;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:612;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:614;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:616;0,2939;13;2;12,8174;1,4481;57,8766;4,5155;0;
2026 02 03 09:23:18:618;0,293;13;2;12,8021;1,4086;51,6815;4,0369;23,4375;
2026 02 03 09:23:18:620;0,293;13;2;12,8021;1,4086;51,6815;4,0369;11,7188;
2026 02 03 09:23:18:622;0,293;13;2;12,8021;1,4086;51,6815;4,0369;3,9063;
2026 02 03 09:23:18:624;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-11,7187;
2026 02 03 09:23:18:626;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:628;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-3,9062;
2026 02 03 09:23:18:630;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:632;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:634;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:636;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:638;0,293;13;2;12,8021;1,4086;51,6815;4,0369;27,3438;
2026 02 03 09:23:18:640;0,293;13;2;12,8021;1,4086;51,6815;4,0369;11,7188;
2026 02 03 09:23:18:642;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:644;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-11,7187;
2026 02 03 09:23:18:646;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:648;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:650;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:652;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:654;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:656;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:658;0,293;13;2;12,8021;1,4086;51,6815;4,0369;27,3438;
2026 02 03 09:23:18:660;0,293;13;2;12,8021;1,4086;51,6815;4,0369;15,625;
2026 02 03 09:23:18:662;0,293;13;2;12,8021;1,4086;51,6815;4,0369;3,9063;
2026 02 03 09:23:18:664;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:666;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:668;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:670;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:672;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:674;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:676;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:678;0,293;13;2;12,8021;1,4086;51,6815;4,0369;27,3438;
2026 02 03 09:23:18:680;0,293;13;2;12,8021;1,4086;51,6815;4,0369;11,7188;
2026 02 03 09:23:18:682;0,293;13;2;12,8021;1,4086;51,6815;4,0369;3,9063;
2026 02 03 09:23:18:684;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-11,7187;
2026 02 03 09:23:18:686;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:688;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:690;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:692;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:694;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:696;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:698;0,293;13;2;12,8021;1,4086;51,6815;4,0369;27,3438;
2026 02 03 09:23:18:700;0,293;13;2;12,8021;1,4086;51,6815;4,0369;11,7188;
2026 02 03 09:23:18:702;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:704;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-15,625;
2026 02 03 09:23:18:706;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:708;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:710;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-3,9062;
2026 02 03 09:23:18:712;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-3,9062;
2026 02 03 09:23:18:714;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:716;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:718;0,293;13;2;12,8021;1,4086;51,6815;4,0369;23,4375;
2026 02 03 09:23:18:720;0,293;13;2;12,8021;1,4086;51,6815;4,0369;11,7188;
2026 02 03 09:23:18:722;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:724;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:726;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:728;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-3,9062;
2026 02 03 09:23:18:730;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:732;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:734;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:736;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:738;0,293;13;2;12,8021;1,4086;51,6815;4,0369;27,3438;
2026 02 03 09:23:18:740;0,293;13;2;12,8021;1,4086;51,6815;4,0369;11,7188;
2026 02 03 09:23:18:742;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:744;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:746;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:748;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:750;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:752;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:754;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:756;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:758;0,293;13;2;12,8021;1,4086;51,6815;4,0369;23,4375;
2026 02 03 09:23:18:760;0,293;13;2;12,8021;1,4086;51,6815;4,0369;15,625;
2026 02 03 09:23:18:762;0,293;13;2;12,8021;1,4086;51,6815;4,0369;3,9063;
2026 02 03 09:23:18:764;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-11,7187;
2026 02 03 09:23:18:766;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:768;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:770;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:772;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:774;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:776;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:778;0,293;13;2;12,8021;1,4086;51,6815;4,0369;23,4375;
2026 02 03 09:23:18:780;0,293;13;2;12,8021;1,4086;51,6815;4,0369;11,7188;
2026 02 03 09:23:18:782;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:784;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-11,7187;
2026 02 03 09:23:18:786;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:788;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:790;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:792;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:794;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:796;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:798;0,293;13;2;12,8021;1,4086;51,6815;4,0369;27,3438;
2026 02 03 09:23:18:800;0,293;13;2;12,8021;1,4086;51,6815;4,0369;19,5313;
2026 02 03 09:23:18:802;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:804;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:806;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:808;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:810;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:812;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:814;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:816;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:818;0,293;13;2;12,8021;1,4086;51,6815;4,0369;23,4375;
2026 02 03 09:23:18:820;0,293;13;2;12,8021;1,4086;51,6815;4,0369;11,7188;
2026 02 03 09:23:18:822;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:824;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:826;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:828;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-3,9062;
2026 02 03 09:23:18:830;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:832;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:834;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:836;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:838;0,293;13;2;12,8021;1,4086;51,6815;4,0369;23,4375;
2026 02 03 09:23:18:840;0,293;13;2;12,8021;1,4086;51,6815;4,0369;15,625;
2026 02 03 09:23:18:842;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:844;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-11,7187;
2026 02 03 09:23:18:846;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-7,8125;
2026 02 03 09:23:18:848;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:850;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:852;0,293;13;2;12,8021;1,4086;51,6815;4,0369;0;
2026 02 03 09:23:18:854;0,293;13;2;12,8021;1,4086;51,6815;4,0369;3,9063;
2026 02 03 09:23:18:856;0,293;13;2;12,8021;1,4086;51,6815;4,0369;-3,9062;
2026 02 03 09:23:18:858;0,293;13;2;12,8021;1,4086;51,6815;4,0369;23,4375;
