Timestamp,Distance of optic sensor 0 [mm],Distance of optic sensor 1 [mm],RMS velocity spectrum ISO 10816 X [mm/s],RMS acceleration X [mg],RMS acceleration envelope X [mg],RMS raw data with frequency brands X [mg],Kurtosis method X [[1]],Peak to peak X [mg],Crest factor X [[1]],Analog raw input X [mg]
2026 03 12 12:13:16:510,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:512,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:514,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:516,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:518,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","15,63"
2026 03 12 12:13:16:520,-3.9334,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:522,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:524,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:526,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-7,81"
2026 03 12 12:13:16:528,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:530,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:532,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:534,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:536,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:538,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","15,63"
2026 03 12 12:13:16:540,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:542,-3.9334,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:544,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:546,-3.9334,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:548,-3.9675,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:550,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:552,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:554,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:556,-3.9334,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:558,-3.9985,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","15,63"
2026 03 12 12:13:16:560,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:562,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:564,-3.9334,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:566,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-7,81"
2026 03 12 12:13:16:568,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:570,-3.9675,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:572,-3.9675,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:574,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:576,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:578,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","19,53"
2026 03 12 12:13:16:580,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:582,-3.9985,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:584,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:586,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:588,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:590,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:592,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:594,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:596,-3.9334,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:598,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","19,53"
2026 03 12 12:13:16:600,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:602,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:604,-3.9675,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:606,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:608,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:610,-3.9334,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:612,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:614,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:616,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:618,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","15,63"
2026 03 12 12:13:16:620,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:622,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:624,-3.9675,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:626,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:628,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:630,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:632,-3.9334,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:634,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:636,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","23,44"
2026 03 12 12:13:16:638,-3.9985,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","23,44"
2026 03 12 12:13:16:640,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:642,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:644,-3.9334,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:646,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:648,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:650,-3.9985,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:652,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:654,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:656,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:658,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","15,63"
2026 03 12 12:13:16:660,-3.9334,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:662,-3.9675,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:664,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:666,-3.9334,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:668,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:670,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:672,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:674,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:676,-4.0295,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:678,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","15,63"
2026 03 12 12:13:16:680,-3.9985,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:682,-3.9675,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:684,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:686,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:688,-3.9675,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:690,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","3,91"
2026 03 12 12:13:16:692,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:694,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:696,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:698,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","19,53"
2026 03 12 12:13:16:700,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:702,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:704,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:706,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:708,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:710,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:712,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:714,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:716,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:718,-3.9675,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","15,63"
2026 03 12 12:13:16:720,-3.9985,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:722,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:724,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92",0
2026 03 12 12:13:16:726,-3.9675,-6.87625,"0,26",11,1,"11,43","0,69","44,82","3,92","-3,91"
2026 03 12 12:13:16:728,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:730,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:732,-3.9334,-6.70125,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:734,-3.9675,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","7,81"
2026 03 12 12:13:16:736,-3.9334,-6.78875,"0,26",11,1,"11,43","0,69","44,82","3,92","27,34"
2026 03 12 12:13:16:738,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","23,44"
2026 03 12 12:13:16:740,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:742,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-3,91"
2026 03 12 12:13:16:744,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:746,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:748,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:750,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:752,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:754,-3.9675,-6.9725,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:756,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:758,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","19,53"
2026 03 12 12:13:16:760,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:762,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:764,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:766,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:768,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:770,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:772,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:774,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:776,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:778,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","15,63"
2026 03 12 12:13:16:780,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:782,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-3,91"
2026 03 12 12:13:16:784,-3.9334,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:786,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:788,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:790,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:792,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:794,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:796,-3.9985,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:798,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","19,53"
2026 03 12 12:13:16:800,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:802,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-7,81"
2026 03 12 12:13:16:804,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:806,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:808,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:810,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:812,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:814,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:816,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:818,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","15,63"
2026 03 12 12:13:16:820,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:822,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-3,91"
2026 03 12 12:13:16:824,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:826,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:828,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:830,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:832,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:834,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:836,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:838,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","19,53"
2026 03 12 12:13:16:840,-3.9334,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:842,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-3,91"
2026 03 12 12:13:16:844,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:846,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:848,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:850,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:852,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:854,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:856,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:858,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","19,53"
2026 03 12 12:13:16:860,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:862,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:864,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:866,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:868,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:870,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:872,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:874,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:876,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:878,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","19,53"
2026 03 12 12:13:16:880,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:882,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-3,91"
2026 03 12 12:13:16:884,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:886,-3.9985,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:888,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:890,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:892,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:894,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:896,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:898,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:900,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:902,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-3,91"
2026 03 12 12:13:16:904,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:906,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:908,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:910,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:912,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:914,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:916,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:918,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","23,44"
2026 03 12 12:13:16:920,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:922,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-3,91"
2026 03 12 12:13:16:924,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:926,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:928,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:930,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:932,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:934,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:936,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:938,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","19,53"
2026 03 12 12:13:16:940,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:942,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-3,91"
2026 03 12 12:13:16:944,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:946,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:948,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:950,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:952,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:954,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:956,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:958,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","23,44"
2026 03 12 12:13:16:960,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:962,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","-7,81"
2026 03 12 12:13:16:964,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:966,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:968,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:970,-3.9334,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:972,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:974,-3.9985,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
2026 03 12 12:13:16:976,-3.9675,-6.87625,"0,26",11,1,"11,35","0,71","38,64","3,4","27,34"
2026 03 12 12:13:16:978,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","19,53"
2026 03 12 12:13:16:980,-3.9675,-6.70125,"0,26",11,1,"11,35","0,71","38,64","3,4","7,81"
2026 03 12 12:13:16:982,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","-3,91"
2026 03 12 12:13:16:984,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4",0
2026 03 12 12:13:16:986,-3.9675,-6.78875,"0,26",11,1,"11,35","0,71","38,64","3,4","3,91"
