sep=;



Timestamp;RMS velocitz spectrum ISO 10816 Y [mm/s];RMS acceleration Y [mg];RMS acceleration envelope Y [mg];RMS raw data with frequencz brands Y [mg];Kurtosis method Y [[1]];Peak to peak Y [mg];Crest factor Y [[1]];Analog raw input Y [mg];
2026 03 12 12:13:16:540;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:542;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:544;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:546;0,26;11;2;11,28;0,71;43,38;3,85;-11,72;
2026 03 12 12:13:16:548;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:550;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:552;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:554;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:556;0,26;11;2;11,28;0,71;43,38;3,85;23,44;
2026 03 12 12:13:16:558;0,26;11;2;11,28;0,71;43,38;3,85;11,72;
2026 03 12 12:13:16:560;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:562;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:564;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:566;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:568;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:570;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:572;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:574;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:576;0,26;11;2;11,28;0,71;43,38;3,85;23,44;
2026 03 12 12:13:16:578;0,26;11;2;11,28;0,71;43,38;3,85;15,63;
2026 03 12 12:13:16:580;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:582;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:584;0,26;11;2;11,28;0,71;43,38;3,85;-3,91;
2026 03 12 12:13:16:586;0,26;11;2;11,28;0,71;43,38;3,85;-11,72;
2026 03 12 12:13:16:588;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:590;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:592;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:594;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:596;0,26;11;2;11,28;0,71;43,38;3,85;23,44;
2026 03 12 12:13:16:598;0,26;11;2;11,28;0,71;43,38;3,85;11,72;
2026 03 12 12:13:16:600;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:602;0,26;11;2;11,28;0,71;43,38;3,85;-3,91;
2026 03 12 12:13:16:604;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:606;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:608;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:610;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:612;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:614;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:616;0,26;11;2;11,28;0,71;43,38;3,85;19,53;
2026 03 12 12:13:16:618;0,26;11;2;11,28;0,71;43,38;3,85;11,72;
2026 03 12 12:13:16:620;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:622;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:624;0,26;11;2;11,28;0,71;43,38;3,85;-3,91;
2026 03 12 12:13:16:626;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:628;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:630;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:632;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:634;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:636;0,26;11;2;11,28;0,71;43,38;3,85;19,53;
2026 03 12 12:13:16:638;0,26;11;2;11,28;0,71;43,38;3,85;15,63;
2026 03 12 12:13:16:640;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:642;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:644;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:646;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:648;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:650;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:652;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:654;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:656;0,26;11;2;11,28;0,71;43,38;3,85;23,44;
2026 03 12 12:13:16:658;0,26;11;2;11,28;0,71;43,38;3,85;15,63;
2026 03 12 12:13:16:660;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:662;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:664;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:666;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:668;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:670;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:672;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:674;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:676;0,26;11;2;11,28;0,71;43,38;3,85;23,44;
2026 03 12 12:13:16:678;0,26;11;2;11,28;0,71;43,38;3,85;11,72;
2026 03 12 12:13:16:680;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:682;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:684;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:686;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:688;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:690;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:692;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:694;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:696;0,26;11;2;11,28;0,71;43,38;3,85;19,53;
2026 03 12 12:13:16:698;0,26;11;2;11,28;0,71;43,38;3,85;15,63;
2026 03 12 12:13:16:700;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:702;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:704;0,26;11;2;11,28;0,71;43,38;3,85;-3,91;
2026 03 12 12:13:16:706;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:708;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:710;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:712;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:714;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:716;0,26;11;2;11,28;0,71;43,38;3,85;19,53;
2026 03 12 12:13:16:718;0,26;11;2;11,28;0,71;43,38;3,85;11,72;
2026 03 12 12:13:16:720;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:722;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:724;0,26;11;2;11,28;0,71;43,38;3,85;-7,81;
2026 03 12 12:13:16:726;0,26;11;2;11,28;0,71;43,38;3,85;-3,91;
2026 03 12 12:13:16:728;0,26;11;2;11,28;0,71;43,38;3,85;0;
2026 03 12 12:13:16:730;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:732;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:734;0,26;11;2;11,28;0,71;43,38;3,85;3,91;
2026 03 12 12:13:16:736;0,26;11;2;11,28;0,71;43,38;3,85;19,53;
2026 03 12 12:13:16:738;0,26;11;1;11,23;0,71;39,72;3,54;19,53;
2026 03 12 12:13:16:740;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:742;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:16:744;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:746;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:748;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:750;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:752;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:754;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:756;0,26;11;1;11,23;0,71;39,72;3,54;19,53;
2026 03 12 12:13:16:758;0,26;11;1;11,23;0,71;39,72;3,54;15,63;
2026 03 12 12:13:16:760;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:762;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:764;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:766;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:768;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:770;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:772;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:774;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:776;0,26;11;1;11,23;0,71;39,72;3,54;19,53;
2026 03 12 12:13:16:778;0,26;11;1;11,23;0,71;39,72;3,54;11,72;
2026 03 12 12:13:16:780;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:782;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:16:784;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:786;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:788;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:790;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:792;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:794;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:796;0,26;11;1;11,23;0,71;39,72;3,54;19,53;
2026 03 12 12:13:16:798;0,26;11;1;11,23;0,71;39,72;3,54;15,63;
2026 03 12 12:13:16:800;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:802;0,26;11;1;11,23;0,71;39,72;3,54;-11,72;
2026 03 12 12:13:16:804;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:806;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:808;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:810;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:812;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:814;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:816;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:16:818;0,26;11;1;11,23;0,71;39,72;3,54;11,72;
2026 03 12 12:13:16:820;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:822;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:16:824;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:16:826;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:828;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:830;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:832;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:834;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:836;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:16:838;0,26;11;1;11,23;0,71;39,72;3,54;15,63;
2026 03 12 12:13:16:840;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:842;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:16:844;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:846;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:848;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:850;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:852;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:854;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:856;0,26;11;1;11,23;0,71;39,72;3,54;19,53;
2026 03 12 12:13:16:858;0,26;11;1;11,23;0,71;39,72;3,54;15,63;
2026 03 12 12:13:16:860;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:862;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:16:864;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:866;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:868;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:870;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:872;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:874;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:876;0,26;11;1;11,23;0,71;39,72;3,54;19,53;
2026 03 12 12:13:16:878;0,26;11;1;11,23;0,71;39,72;3,54;15,63;
2026 03 12 12:13:16:880;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:882;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:16:884;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:886;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:888;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:890;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:892;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:894;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:896;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:16:898;0,26;11;1;11,23;0,71;39,72;3,54;19,53;
2026 03 12 12:13:16:900;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:902;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:16:904;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:906;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:908;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:910;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:912;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:914;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:916;0,26;11;1;11,23;0,71;39,72;3,54;19,53;
2026 03 12 12:13:16:918;0,26;11;1;11,23;0,71;39,72;3,54;15,63;
2026 03 12 12:13:16:920;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:922;0,26;11;1;11,23;0,71;39,72;3,54;-11,72;
2026 03 12 12:13:16:924;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:926;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:928;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:930;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:932;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:934;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:936;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:16:938;0,26;11;1;11,23;0,71;39,72;3,54;15,63;
2026 03 12 12:13:16:940;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:942;0,26;11;1;11,23;0,71;39,72;3,54;-11,72;
2026 03 12 12:13:16:944;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:946;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:948;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:950;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:952;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:954;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:956;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:16:958;0,26;11;1;11,23;0,71;39,72;3,54;15,63;
2026 03 12 12:13:16:960;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:962;0,26;11;1;11,23;0,71;39,72;3,54;-11,72;
2026 03 12 12:13:16:964;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:966;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:968;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:970;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:972;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:974;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:976;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:16:978;0,26;11;1;11,23;0,71;39,72;3,54;15,63;
2026 03 12 12:13:16:980;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:982;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:16:984;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:16:986;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:988;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:990;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:16:992;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:994;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:16:996;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:16:998;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:17:000;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:17:002;0,26;11;1;11,23;0,71;39,72;3,54;-11,72;
2026 03 12 12:13:17:004;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:17:006;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:17:008;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:17:010;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:17:012;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:17:014;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:17:016;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:17:018;0,26;11;1;11,23;0,71;39,72;3,54;19,53;
2026 03 12 12:13:17:020;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:17:022;0,26;11;1;11,23;0,71;39,72;3,54;-7,81;
2026 03 12 12:13:17:024;0,26;11;1;11,23;0,71;39,72;3,54;-3,91;
2026 03 12 12:13:17:026;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:17:028;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:17:030;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:17:032;0,26;11;1;11,23;0,71;39,72;3,54;0;
2026 03 12 12:13:17:034;0,26;11;1;11,23;0,71;39,72;3,54;3,91;
2026 03 12 12:13:17:036;0,26;11;1;11,23;0,71;39,72;3,54;23,44;
2026 03 12 12:13:17:038;0,26;11;1;11,22;0,67;39,54;3,53;19,53;
2026 03 12 12:13:17:040;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:042;0,26;11;1;11,22;0,67;39,54;3,53;-7,81;
2026 03 12 12:13:17:044;0,26;11;1;11,22;0,67;39,54;3,53;-3,91;
2026 03 12 12:13:17:046;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:048;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:050;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:052;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:054;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:056;0,26;11;1;11,22;0,67;39,54;3,53;23,44;
2026 03 12 12:13:17:058;0,26;11;1;11,22;0,67;39,54;3,53;19,53;
2026 03 12 12:13:17:060;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:062;0,26;11;1;11,22;0,67;39,54;3,53;-15,62;
2026 03 12 12:13:17:064;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:066;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:068;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:070;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:072;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:074;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:076;0,26;11;1;11,22;0,67;39,54;3,53;23,44;
2026 03 12 12:13:17:078;0,26;11;1;11,22;0,67;39,54;3,53;19,53;
2026 03 12 12:13:17:080;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:082;0,26;11;1;11,22;0,67;39,54;3,53;-7,81;
2026 03 12 12:13:17:084;0,26;11;1;11,22;0,67;39,54;3,53;-3,91;
2026 03 12 12:13:17:086;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:088;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:090;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:092;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:094;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:096;0,26;11;1;11,22;0,67;39,54;3,53;23,44;
2026 03 12 12:13:17:098;0,26;11;1;11,22;0,67;39,54;3,53;19,53;
2026 03 12 12:13:17:100;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:102;0,26;11;1;11,22;0,67;39,54;3,53;-11,72;
2026 03 12 12:13:17:104;0,26;11;1;11,22;0,67;39,54;3,53;-3,91;
2026 03 12 12:13:17:106;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:108;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:110;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:112;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:114;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:116;0,26;11;1;11,22;0,67;39,54;3,53;19,53;
2026 03 12 12:13:17:118;0,26;11;1;11,22;0,67;39,54;3,53;19,53;
2026 03 12 12:13:17:120;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:122;0,26;11;1;11,22;0,67;39,54;3,53;-7,81;
2026 03 12 12:13:17:124;0,26;11;1;11,22;0,67;39,54;3,53;-3,91;
2026 03 12 12:13:17:126;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:128;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:130;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:132;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:134;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:136;0,26;11;1;11,22;0,67;39,54;3,53;19,53;
2026 03 12 12:13:17:138;0,26;11;1;11,22;0,67;39,54;3,53;19,53;
2026 03 12 12:13:17:140;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:142;0,26;11;1;11,22;0,67;39,54;3,53;-11,72;
2026 03 12 12:13:17:144;0,26;11;1;11,22;0,67;39,54;3,53;-3,91;
2026 03 12 12:13:17:146;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:148;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:150;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:152;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:154;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:156;0,26;11;1;11,22;0,67;39,54;3,53;19,53;
2026 03 12 12:13:17:158;0,26;11;1;11,22;0,67;39,54;3,53;23,44;
2026 03 12 12:13:17:160;0,26;11;1;11,22;0,67;39,54;3,53;3,91;
2026 03 12 12:13:17:162;0,26;11;1;11,22;0,67;39,54;3,53;-11,72;
2026 03 12 12:13:17:164;0,26;11;1;11,22;0,67;39,54;3,53;-3,91;
2026 03 12 12:13:17:166;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:168;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:170;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:172;0,26;11;1;11,22;0,67;39,54;3,53;0;
2026 03 12 12:13:17:174;0,26;11;1;11,22;0,67;39,54;3,53;0;
